Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 04:07:08;1.0;1745690828;100.231;101.634;96.102;102.277;
1900-01-01 04:07:09;2.0;1745690829;100.204;101.636;96.132;102.277;
1900-01-01 04:07:10;3.0;1745690830;100.19;101.636;96.132;102.265;
1900-01-01 04:07:11;4.0;1745690831;100.19;101.6;96.054;102.299;
1900-01-01 04:07:12;5.0;1745690832;100.149;101.57;95.979;102.299;
1900-01-01 04:07:13;6.0;1745690833;100.136;101.57;95.979;102.371;
1900-01-01 04:07:14;7.0;1745690834;100.136;101.644;95.943;102.258;
1900-01-01 04:07:15;8.0;1745690835;100.167;101.582;95.899;102.258;
1900-01-01 04:07:16;9.0;1745690836;100.101;101.582;95.899;102.312;
1900-01-01 04:07:17;10.0;1745690837;100.101;101.682;95.964;102.29;
1900-01-01 04:07:18;11.0;1745690838;100.072;101.567;95.964;102.29;
1900-01-01 04:07:19;12.0;1745690839;100.03;101.567;95.969;102.325;
1900-01-01 04:07:20;13.0;1745690840;100.03;101.617;95.979;102.325;
1900-01-01 04:07:21;14.0;1745690841;100.048;101.642;95.979;102.249;
1900-01-01 04:07:22;15.0;1745690842;100.048;101.642;96.024;102.332;
1900-01-01 04:07:23;16.0;1745690843;100.073;101.602;96.095;102.353;
1900-01-01 04:07:24;17.0;1745690844;100.088;101.602;96.095;102.353;
1900-01-01 04:07:25;18.0;1745690845;100.088;101.543;96.028;102.327;
1900-01-01 04:07:26;19.0;1745690846;100.102;101.577;96.043;102.327;
1900-01-01 04:07:28;20.0;1745690848;100.124;101.631;96.043;102.225;
1900-01-01 04:07:28;21.0;1745690848;100.124;101.631;96.022;102.234;
1900-01-01 04:07:29;22.0;1745690849;100.183;101.633;96.061;102.234;
1900-01-01 04:07:30;23.0;1745690850;100.173;101.633;96.061;102.357;
1900-01-01 04:07:31;24.0;1745690851;100.173;101.711;96.088;102.338;
1900-01-01 04:07:32;25.0;1745690852;100.193;101.709;96.059;102.338;
1900-01-01 04:07:33;26.0;1745690853;100.234;101.709;96.059;102.375;
1900-01-01 04:07:34;27.0;1745690854;100.234;101.635;96.032;102.233;
1900-01-01 04:07:35;28.0;1745690855;100.133;101.753;95.892;102.233;
1900-01-01 04:07:36;29.0;1745690856;100.227;101.753;95.892;102.299;
1900-01-01 04:07:37;30.0;1745690857;100.227;101.798;95.771;102.34;
1900-01-01 04:07:38;31.0;1745690858;100.262;101.732;95.771;102.34;
1900-01-01 04:07:39;32.0;1745690859;100.263;101.732;95.784;102.303;
1900-01-01 04:07:40;33.0;1745690860;100.263;101.806;95.801;102.345;
1900-01-01 04:07:41;34.0;1745690861;100.178;101.728;95.801;102.345;
