Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 23:57:08;1.0;1745675828;100.139;102.024;96.597;103.143;
1900-01-01 23:57:09;2.0;1745675829;100.147;102.041;96.597;103.143;
1900-01-01 23:57:10;3.0;1745675830;100.147;102.041;96.625;103.206;
1900-01-01 23:57:11;4.0;1745675831;100.142;102.063;96.647;103.206;
1900-01-01 23:57:13;5.0;1745675833;100.201;102.092;96.647;103.132;
1900-01-01 23:57:13;6.0;1745675833;100.201;102.092;96.546;103.193;
1900-01-01 23:57:14;7.0;1745675834;100.139;102.117;96.683;103.193;
1900-01-01 23:57:15;8.0;1745675835;100.163;102.041;96.683;103.215;
1900-01-01 23:57:16;9.0;1745675836;100.163;102.041;96.696;103.18;
1900-01-01 23:57:17;10.0;1745675837;100.17;102.165;96.772;103.18;
1900-01-01 23:57:18;11.0;1745675838;100.218;102.126;96.772;103.209;
1900-01-01 23:57:19;12.0;1745675839;100.218;102.126;96.678;103.157;
1900-01-01 23:57:20;13.0;1745675840;100.211;102.138;96.478;103.157;
1900-01-01 23:57:21;14.0;1745675841;100.225;102.138;96.478;103.119;
1900-01-01 23:57:22;15.0;1745675842;100.225;102.098;96.422;103.141;
1900-01-01 23:57:23;16.0;1745675843;100.163;102.077;96.4;103.141;
1900-01-01 23:57:24;17.0;1745675844;100.127;102.077;96.4;103.171;
1900-01-01 23:57:25;18.0;1745675845;100.127;102.071;96.384;103.149;
1900-01-01 23:57:26;19.0;1745675846;100.037;102.09;96.384;103.149;
1900-01-01 23:57:27;20.0;1745675847;100.042;102.09;96.467;103.176;
1900-01-01 23:57:28;21.0;1745675848;100.042;102.087;96.506;103.279;
1900-01-01 23:57:29;22.0;1745675849;100.014;102.046;96.506;103.279;
1900-01-01 23:57:30;23.0;1745675850;99.898;102.046;96.569;103.119;
1900-01-01 23:57:31;24.0;1745675851;99.898;102.006;96.553;103.152;
1900-01-01 23:57:32;25.0;1745675852;99.963;102.058;96.553;103.152;
1900-01-01 23:57:33;26.0;1745675853;99.963;102.058;96.573;103.199;
1900-01-01 23:57:34;27.0;1745675854;99.946;101.967;96.515;103.199;
