Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 19:47:07;1.0;1745660827;99.802;101.374;96.473;107.316;
1900-01-01 19:47:08;2.0;1745660828;99.817;101.374;96.385;107.247;
1900-01-01 19:47:09;3.0;1745660829;99.817;101.325;96.371;107.247;
1900-01-01 19:47:10;4.0;1745660830;99.802;101.355;96.371;107.396;
1900-01-01 19:47:11;5.0;1745660831;99.791;101.355;96.275;107.299;
1900-01-01 19:47:13;6.0;1745660833;99.791;101.281;96.263;107.359;
1900-01-01 19:47:13;7.0;1745660833;99.801;101.278;96.263;107.359;
1900-01-01 19:47:14;8.0;1745660834;99.801;101.278;96.178;107.249;
1900-01-01 19:47:15;9.0;1745660835;99.782;101.233;96.167;107.341;
1900-01-01 19:47:16;10.0;1745660836;99.773;101.233;96.167;107.341;
1900-01-01 19:47:17;11.0;1745660837;99.773;101.172;96.061;107.295;
1900-01-01 19:47:18;12.0;1745660838;99.81;101.201;96.028;107.295;
1900-01-01 19:47:19;13.0;1745660839;99.77;101.201;96.028;107.227;
1900-01-01 19:47:20;14.0;1745660840;99.77;101.145;95.966;107.285;
1900-01-01 19:47:21;15.0;1745660841;99.789;101.177;96.031;107.285;
1900-01-01 19:47:22;16.0;1745660842;99.773;101.177;96.031;107.361;
1900-01-01 19:47:23;17.0;1745660843;99.773;101.158;96.061;107.377;
1900-01-01 19:47:24;18.0;1745660844;99.794;101.194;95.99;107.377;
1900-01-01 19:47:25;19.0;1745660845;99.733;101.194;95.99;107.366;
1900-01-01 19:47:26;20.0;1745660846;99.733;101.185;95.901;107.268;
1900-01-01 19:47:27;21.0;1745660847;99.75;101.235;95.944;107.268;
1900-01-01 19:47:28;22.0;1745660848;99.75;101.235;95.944;107.426;
1900-01-01 19:47:29;23.0;1745660849;99.713;101.254;95.93;107.301;
1900-01-01 19:47:30;24.0;1745660850;99.667;101.182;95.93;107.301;
1900-01-01 19:47:31;25.0;1745660851;99.667;101.182;95.99;107.317;
1900-01-01 19:47:32;26.0;1745660852;99.722;101.131;96.062;107.315;
1900-01-01 19:47:33;27.0;1745660853;99.575;101.148;96.062;107.315;
1900-01-01 19:47:34;28.0;1745660854;99.575;101.148;96.045;107.357;
1900-01-01 19:47:35;29.0;1745660855;99.631;101.198;96.092;107.357;
1900-01-01 19:47:36;30.0;1745660856;99.53;101.126;96.092;107.298;
1900-01-01 19:47:37;31.0;1745660857;99.53;101.126;95.951;107.224;
1900-01-01 19:47:38;32.0;1745660858;99.614;101.077;95.835;107.224;
1900-01-01 19:47:39;33.0;1745660859;99.571;101.102;95.835;107.25;
1900-01-01 19:47:40;34.0;1745660860;99.571;101.102;95.796;107.283;
1900-01-01 19:47:41;35.0;1745660861;99.579;101.062;95.737;107.283;
