Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 04:57:08;1.0;1745693828;101.074;102.495;96.252;102.273;
1900-01-01 04:57:09;2.0;1745693829;101.074;102.494;96.319;102.249;
1900-01-01 04:57:10;3.0;1745693830;101.122;102.514;96.398;102.249;
1900-01-01 04:57:11;4.0;1745693831;101.103;102.514;96.398;102.308;
1900-01-01 04:57:12;5.0;1745693832;101.103;102.508;96.367;102.346;
1900-01-01 04:57:13;6.0;1745693833;101.039;102.514;96.367;102.346;
1900-01-01 04:57:14;7.0;1745693834;101.064;102.514;96.416;102.302;
1900-01-01 04:57:15;8.0;1745693835;101.064;102.499;96.379;102.247;
1900-01-01 04:57:17;9.0;1745693837;100.993;102.51;96.395;102.247;
1900-01-01 04:57:17;10.0;1745693837;100.993;102.51;96.395;102.25;
1900-01-01 04:57:18;11.0;1745693838;101.062;102.57;96.48;102.25;
1900-01-01 04:57:19;12.0;1745693839;101.055;102.536;96.48;102.224;
1900-01-01 04:57:20;13.0;1745693840;101.074;102.536;96.491;102.232;
1900-01-01 04:57:21;14.0;1745693841;101.074;102.563;96.413;102.232;
1900-01-01 04:57:22;15.0;1745693842;101.035;102.668;96.413;102.283;
1900-01-01 04:57:23;16.0;1745693843;100.949;102.668;96.503;102.282;
1900-01-01 04:57:24;17.0;1745693844;100.949;102.61;96.499;102.282;
1900-01-01 04:57:25;18.0;1745693845;101.006;102.598;96.499;102.208;
1900-01-01 04:57:26;19.0;1745693846;101.006;102.598;96.475;102.281;
1900-01-01 04:57:27;20.0;1745693847;101.089;102.602;96.459;102.281;
1900-01-01 04:57:28;21.0;1745693848;101.077;102.651;96.459;102.388;
1900-01-01 04:57:29;22.0;1745693849;101.077;102.651;96.465;102.333;
1900-01-01 04:57:30;23.0;1745693850;101.009;102.669;96.368;102.333;
1900-01-01 04:57:31;24.0;1745693851;101.12;102.669;96.368;102.319;
1900-01-01 04:57:32;25.0;1745693852;101.12;102.581;96.335;102.3;
1900-01-01 04:57:33;26.0;1745693853;101.174;102.568;96.335;102.3;
1900-01-01 04:57:34;27.0;1745693854;101.241;102.568;96.256;102.311;
1900-01-01 04:57:35;28.0;1745693855;101.241;102.615;96.176;102.295;
1900-01-01 04:57:36;29.0;1745693856;101.269;102.643;96.176;102.295;
1900-01-01 04:57:37;30.0;1745693857;101.246;102.643;96.115;102.338;
1900-01-01 04:57:38;31.0;1745693858;101.246;102.558;96.102;102.231;
1900-01-01 04:57:39;32.0;1745693859;101.243;102.64;96.102;102.231;
1900-01-01 04:57:40;33.0;1745693860;101.215;102.64;95.988;102.334;
1900-01-01 04:57:41;34.0;1745693861;101.215;102.601;95.953;102.334;
1900-01-01 04:57:42;35.0;1745693862;101.197;102.592;95.953;102.282;
1900-01-01 04:57:43;36.0;1745693863;101.197;102.592;95.774;102.333;
1900-01-01 04:57:44;37.0;1745693864;101.04;102.605;95.697;102.333;
1900-01-01 04:57:45;38.0;1745693865;101.138;102.605;95.697;102.253;
1900-01-01 04:57:46;39.0;1745693866;101.138;102.494;95.727;102.22;
1900-01-01 04:57:47;40.0;1745693867;101.073;102.52;95.707;102.22;
1900-01-01 04:57:48;41.0;1745693868;101.081;102.52;95.707;102.246;
1900-01-01 04:57:49;42.0;1745693869;101.081;102.535;95.701;102.282;
1900-01-01 04:57:50;43.0;1745693870;101.097;102.587;95.666;102.282;
1900-01-01 04:57:51;44.0;1745693871;101.136;102.554;95.666;102.331;
1900-01-01 04:57:52;45.0;1745693872;101.136;102.554;95.652;102.331;
1900-01-01 04:57:53;46.0;1745693873;101.153;102.618;95.66;102.331;
1900-01-01 04:57:54;47.0;1745693874;101.176;102.618;95.66;102.323;
1900-01-01 04:57:55;48.0;1745693875;101.176;102.581;95.64;102.318;
1900-01-01 04:57:56;49.0;1745693876;101.128;102.548;95.64;102.318;
1900-01-01 04:57:57;50.0;1745693877;101.194;102.548;95.598;102.339;
