Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 18:07:07;1.0;1745654827;98.23;100.267;94.941;110.173;
1900-01-01 18:07:08;2.0;1745654828;98.109;100.267;94.921;110.108;
1900-01-01 18:07:09;3.0;1745654829;98.109;100.25;94.939;110.108;
1900-01-01 18:07:10;4.0;1745654830;98.084;100.195;94.939;110.079;
1900-01-01 18:07:11;5.0;1745654831;98.084;100.195;95.081;110.081;
1900-01-01 18:07:12;6.0;1745654832;97.983;100.224;95.073;110.081;
1900-01-01 18:07:13;7.0;1745654833;97.851;100.166;95.073;110.085;
1900-01-01 18:07:14;8.0;1745654834;97.851;100.166;95.036;110.038;
1900-01-01 18:07:15;9.0;1745654835;97.859;100.146;94.856;110.038;
1900-01-01 18:07:16;10.0;1745654836;97.858;100.146;94.856;110.122;
1900-01-01 18:07:17;11.0;1745654837;97.858;100.175;94.823;110.106;
1900-01-01 18:07:18;12.0;1745654838;97.975;100.2;94.823;110.106;
1900-01-01 18:07:19;13.0;1745654839;97.961;100.2;94.846;110.031;
1900-01-01 18:07:20;14.0;1745654840;97.961;100.173;94.953;110.031;
1900-01-01 18:07:21;15.0;1745654841;98.073;100.147;94.953;110.127;
1900-01-01 18:07:22;16.0;1745654842;98.1;100.147;94.982;110.115;
1900-01-01 18:07:23;17.0;1745654843;98.1;100.119;94.989;110.115;
1900-01-01 18:07:24;18.0;1745654844;98.05;100.08;94.989;110.119;
1900-01-01 18:07:25;19.0;1745654845;98.05;100.08;95.113;110.061;
1900-01-01 18:07:26;20.0;1745654846;98.085;100.132;95.258;110.129;
1900-01-01 18:07:27;21.0;1745654847;98.095;100.118;95.258;110.129;
1900-01-01 18:07:28;22.0;1745654848;98.095;100.118;95.269;110.205;
1900-01-01 18:07:29;23.0;1745654849;98.036;100.137;95.243;110.205;
1900-01-01 18:07:30;24.0;1745654850;97.983;100.142;95.243;110.096;
1900-01-01 18:07:31;25.0;1745654851;97.915;100.142;95.142;110.065;
1900-01-01 18:07:32;26.0;1745654852;97.915;100.117;95.152;110.095;
1900-01-01 18:07:33;27.0;1745654853;97.884;100.117;95.152;110.095;
1900-01-01 18:07:34;28.0;1745654854;97.884;100.152;94.953;110.123;
1900-01-01 18:07:35;29.0;1745654855;97.804;100.046;94.926;110.123;
1900-01-01 18:07:36;30.0;1745654856;97.807;100.046;94.926;110.117;
1900-01-01 18:07:37;31.0;1745654857;97.807;100.082;94.772;110.099;
1900-01-01 18:07:38;32.0;1745654858;97.802;100.176;94.865;110.099;
1900-01-01 18:07:39;33.0;1745654859;97.737;100.176;94.865;110.142;
1900-01-01 18:07:40;34.0;1745654860;97.737;100.102;94.837;110.099;
1900-01-01 18:07:41;35.0;1745654861;97.706;100.134;94.751;110.099;
1900-01-01 18:07:42;36.0;1745654862;97.725;100.134;94.751;110.115;
1900-01-01 18:07:43;37.0;1745654863;97.725;100.126;94.858;110.036;
1900-01-01 18:07:44;38.0;1745654864;97.713;100.263;94.889;110.036;
1900-01-01 18:07:46;39.0;1745654866;97.711;100.263;94.889;110.104;
1900-01-01 18:07:46;40.0;1745654866;97.711;100.218;94.952;110.085;
1900-01-01 18:07:47;41.0;1745654867;97.702;100.266;94.952;110.085;
1900-01-01 18:07:48;42.0;1745654868;97.702;100.266;94.946;110.114;
1900-01-01 18:07:49;43.0;1745654869;97.686;100.148;94.991;110.021;
1900-01-01 18:07:50;44.0;1745654870;97.629;100.105;94.991;110.021;
1900-01-01 18:07:51;45.0;1745654871;97.629;100.105;94.947;110.093;
1900-01-01 18:07:52;46.0;1745654872;97.714;100.1;95.003;109.947;
1900-01-01 18:07:53;47.0;1745654873;97.777;100.1;95.003;109.947;
1900-01-01 18:07:54;48.0;1745654874;97.777;100.117;94.949;110.103;
1900-01-01 18:07:56;49.0;1745654876;97.749;100.116;94.958;110.084;
1900-01-01 18:07:56;50.0;1745654876;97.753;100.116;94.958;110.084;
1900-01-01 18:07:57;51.0;1745654877;97.753;99.972;95.047;110.063;
1900-01-01 18:07:58;52.0;1745654878;97.694;100.141;95.002;110.063;
1900-01-01 18:07:59;53.0;1745654879;97.641;100.141;95.002;110.071;
1900-01-01 18:08:00;54.0;1745654880;97.641;100.188;94.94;110.066;
1900-01-01 18:08:01;55.0;1745654881;97.632;100.107;94.883;110.066;
1900-01-01 18:08:02;56.0;1745654882;97.558;100.107;94.883;110.054;
1900-01-01 18:08:03;57.0;1745654883;97.558;100.185;94.968;110.067;
1900-01-01 18:08:04;58.0;1745654884;97.426;100.123;94.868;110.067;
1900-01-01 18:08:05;59.0;1745654885;97.489;100.123;94.868;110.182;
1900-01-01 18:08:06;60.0;1745654886;97.489;100.169;94.789;110.068;
1900-01-01 18:08:07;61.0;1745654887;97.477;100.115;94.763;110.068;
1900-01-01 18:08:08;62.0;1745654888;97.481;100.115;94.763;110.134;
1900-01-01 18:08:09;63.0;1745654889;97.481;100.134;94.812;110.193;
1900-01-01 18:08:10;64.0;1745654890;97.483;100.158;94.716;110.193;
1900-01-01 18:08:11;65.0;1745654891;97.421;100.158;94.716;109.99;
1900-01-01 18:08:12;66.0;1745654892;97.421;100.074;94.677;110.096;
1900-01-01 18:08:13;67.0;1745654893;97.357;100.086;94.677;110.096;
1900-01-01 18:08:14;68.0;1745654894;97.357;100.086;94.576;110.009;
1900-01-01 18:08:15;69.0;1745654895;97.404;100.124;94.481;110.093;
