Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 18:57:07;1.0;1745657827;98.787;100.992;96.089;108.163;
1900-01-01 18:57:08;2.0;1745657828;98.822;100.992;95.987;108.132;
1900-01-01 18:57:09;3.0;1745657829;98.822;101.006;95.898;108.134;
1900-01-01 18:57:10;4.0;1745657830;98.729;100.979;95.898;108.134;
1900-01-01 18:57:12;5.0;1745657832;98.754;100.979;95.92;108.137;
1900-01-01 18:57:12;6.0;1745657832;98.754;100.924;95.957;108.173;
1900-01-01 18:57:13;7.0;1745657833;98.742;100.949;95.957;108.173;
1900-01-01 18:57:14;8.0;1745657834;98.742;100.949;95.81;108.114;
1900-01-01 18:57:15;9.0;1745657835;98.755;100.964;95.797;108.114;
1900-01-01 18:57:16;10.0;1745657836;98.674;100.942;95.797;108.205;
1900-01-01 18:57:17;11.0;1745657837;98.674;100.942;95.696;108.148;
1900-01-01 18:57:18;12.0;1745657838;98.796;100.871;95.636;108.148;
1900-01-01 18:57:19;13.0;1745657839;98.706;100.91;95.636;108.145;
1900-01-01 18:57:20;14.0;1745657840;98.706;100.91;95.755;108.174;
1900-01-01 18:57:22;15.0;1745657842;98.694;100.869;95.749;108.174;
1900-01-01 18:57:22;16.0;1745657842;98.795;100.869;95.749;108.113;
1900-01-01 18:57:23;17.0;1745657843;98.795;100.813;95.683;108.177;
1900-01-01 18:57:24;18.0;1745657844;98.681;100.879;95.811;108.177;
1900-01-01 18:57:25;19.0;1745657845;98.707;100.879;95.811;108.238;
1900-01-01 18:57:26;20.0;1745657846;98.707;100.766;95.896;108.174;
1900-01-01 18:57:27;21.0;1745657847;98.599;100.833;95.958;108.174;
1900-01-01 18:57:28;22.0;1745657848;98.748;100.833;95.958;108.091;
1900-01-01 18:57:29;23.0;1745657849;98.748;100.679;95.99;108.144;
1900-01-01 18:57:30;24.0;1745657850;98.589;100.737;95.99;108.144;
1900-01-01 18:57:31;25.0;1745657851;98.629;100.737;96.047;108.185;
1900-01-01 18:57:32;26.0;1745657852;98.629;100.781;95.965;108.12;
1900-01-01 18:57:33;27.0;1745657853;98.685;100.664;95.965;108.12;
1900-01-01 18:57:34;28.0;1745657854;98.597;100.664;96.036;108.142;
1900-01-01 18:57:35;29.0;1745657855;98.597;100.782;95.973;108.144;
1900-01-01 18:57:36;30.0;1745657856;98.589;100.786;95.973;108.144;
1900-01-01 18:57:37;31.0;1745657857;98.659;100.786;95.833;108.205;
1900-01-01 18:57:38;32.0;1745657858;98.659;100.706;95.909;108.213;
1900-01-01 18:57:39;33.0;1745657859;98.583;100.706;95.909;108.213;
1900-01-01 18:57:40;34.0;1745657860;98.583;100.666;95.877;108.174;
1900-01-01 18:57:41;35.0;1745657861;98.57;100.71;95.946;108.174;
1900-01-01 18:57:42;36.0;1745657862;98.513;100.71;95.946;108.175;
1900-01-01 18:57:43;37.0;1745657863;98.513;100.72;95.967;108.236;
1900-01-01 18:57:44;38.0;1745657864;98.442;100.811;95.979;108.236;
1900-01-01 18:57:45;39.0;1745657865;98.405;100.811;95.979;108.157;
1900-01-01 18:57:46;40.0;1745657866;98.405;100.755;95.861;108.088;
1900-01-01 18:57:47;41.0;1745657867;98.374;100.825;95.861;108.088;
1900-01-01 18:57:48;42.0;1745657868;98.322;100.825;95.799;108.081;
1900-01-01 18:57:49;43.0;1745657869;98.322;100.862;95.692;108.132;
1900-01-01 18:57:51;44.0;1745657871;98.317;100.757;95.663;108.132;
1900-01-01 18:57:51;45.0;1745657871;98.29;100.757;95.663;108.164;
1900-01-01 18:57:52;46.0;1745657872;98.29;100.789;95.798;108.205;
1900-01-01 18:57:53;47.0;1745657873;98.213;100.78;95.798;108.205;
1900-01-01 18:57:54;48.0;1745657874;98.216;100.78;95.839;108.197;
1900-01-01 18:57:55;49.0;1745657875;98.216;100.801;95.9;108.197;
1900-01-01 18:57:56;50.0;1745657876;98.222;100.736;95.9;108.174;
1900-01-01 18:57:57;51.0;1745657877;98.222;100.736;95.83;108.215;
1900-01-01 18:57:58;52.0;1745657878;98.277;100.809;95.781;108.215;
1900-01-01 18:58:00;53.0;1745657880;98.214;100.844;95.781;108.236;
1900-01-01 18:58:00;54.0;1745657880;98.214;100.844;95.73;108.235;
1900-01-01 18:58:01;55.0;1745657881;98.188;100.75;95.81;108.235;
1900-01-01 18:58:02;56.0;1745657882;98.137;100.782;95.81;108.189;
1900-01-01 18:58:03;57.0;1745657883;98.137;100.782;95.778;108.246;
