Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 17:17:08;1.0;1745651828;99.366;102.205;98.045;112.847;
1900-01-01 17:17:08;2.0;1745651828;99.366;102.205;98.039;112.904;
1900-01-01 17:17:09;3.0;1745651829;99.347;102.126;98.086;112.904;
1900-01-01 17:17:10;4.0;1745651830;99.391;102.106;98.086;112.842;
1900-01-01 17:17:11;5.0;1745651831;99.391;102.106;98.12;112.878;
1900-01-01 17:17:12;6.0;1745651832;99.406;102.07;98.042;112.878;
1900-01-01 17:17:13;7.0;1745651833;99.398;102.07;98.042;112.907;
1900-01-01 17:17:14;8.0;1745651834;99.398;102.064;98.048;112.855;
1900-01-01 17:17:15;9.0;1745651835;99.361;102.038;98.048;112.855;
1900-01-01 17:17:16;10.0;1745651836;99.354;102.038;98.014;112.925;
1900-01-01 17:17:17;11.0;1745651837;99.354;102.074;98.066;112.86;
1900-01-01 17:17:18;12.0;1745651838;99.394;102.038;98.066;112.86;
1900-01-01 17:17:19;13.0;1745651839;99.19;102.038;98.022;112.81;
1900-01-01 17:17:20;14.0;1745651840;99.19;102.057;97.994;112.848;
1900-01-01 17:17:21;15.0;1745651841;99.178;101.995;97.994;112.848;
1900-01-01 17:17:22;16.0;1745651842;99.111;101.995;97.975;112.821;
1900-01-01 17:17:23;17.0;1745651843;99.111;102.057;98.102;112.858;
1900-01-01 17:17:24;18.0;1745651844;99.179;101.944;98.102;112.858;
1900-01-01 17:17:25;19.0;1745651845;99.196;101.944;97.977;112.873;
1900-01-01 17:17:26;20.0;1745651846;99.196;101.988;97.998;112.873;
1900-01-01 17:17:27;21.0;1745651847;99.171;102.045;97.998;112.922;
1900-01-01 17:17:28;22.0;1745651848;99.171;102.045;98.029;112.887;
1900-01-01 17:17:29;23.0;1745651849;99.205;101.916;97.992;112.964;
1900-01-01 17:17:31;24.0;1745651851;99.123;101.963;97.992;112.964;
1900-01-01 17:17:31;25.0;1745651851;99.123;101.963;98.015;112.791;
1900-01-01 17:17:32;26.0;1745651852;99.229;101.827;98.0;112.791;
1900-01-01 17:17:33;27.0;1745651853;99.189;101.719;98.0;112.877;
1900-01-01 17:17:34;28.0;1745651854;99.189;101.719;97.952;112.942;
1900-01-01 17:17:35;29.0;1745651855;99.313;101.709;97.974;112.942;
1900-01-01 17:17:36;30.0;1745651856;99.363;101.709;97.974;112.837;
1900-01-01 17:17:37;31.0;1745651857;99.363;101.845;98.0;112.931;
1900-01-01 17:17:38;32.0;1745651858;99.411;101.839;98.027;112.931;
1900-01-01 17:17:39;33.0;1745651859;99.248;101.839;98.027;112.836;
1900-01-01 17:17:40;34.0;1745651860;99.248;101.909;98.066;112.949;
1900-01-01 17:17:41;35.0;1745651861;99.316;101.876;98.044;112.949;
1900-01-01 17:17:42;36.0;1745651862;99.258;101.876;98.044;112.931;
1900-01-01 17:17:43;37.0;1745651863;99.258;101.855;98.05;112.823;
1900-01-01 17:17:44;38.0;1745651864;99.23;101.814;98.05;112.823;
1900-01-01 17:17:45;39.0;1745651865;99.193;101.814;98.086;112.885;
1900-01-01 17:17:46;40.0;1745651866;99.193;101.93;98.053;112.885;
1900-01-01 17:17:47;41.0;1745651867;99.137;101.864;98.053;112.868;
1900-01-01 17:17:49;42.0;1745651869;98.949;101.864;98.01;112.866;
1900-01-01 17:17:49;43.0;1745651869;98.949;101.947;98.114;112.866;
1900-01-01 17:17:50;44.0;1745651870;98.913;101.913;98.114;112.893;
1900-01-01 17:17:52;45.0;1745651872;98.828;101.913;98.017;112.929;
1900-01-01 17:17:52;46.0;1745651872;98.828;101.99;98.082;112.929;
1900-01-01 17:17:53;47.0;1745651873;98.71;101.98;98.082;112.925;
1900-01-01 17:17:54;48.0;1745651874;98.71;101.98;98.005;112.881;
1900-01-01 17:17:55;49.0;1745651875;98.783;101.9;97.999;112.881;
1900-01-01 17:17:56;50.0;1745651876;98.768;101.9;97.999;112.916;
1900-01-01 17:17:57;51.0;1745651877;98.768;101.8;98.005;112.823;
1900-01-01 17:17:58;52.0;1745651878;98.721;101.797;98.035;112.823;
1900-01-01 17:17:59;53.0;1745651879;98.757;101.939;98.035;112.883;
1900-01-01 17:18:00;54.0;1745651880;98.757;101.939;97.956;112.888;
1900-01-01 17:18:01;55.0;1745651881;98.886;101.792;98.047;112.888;
1900-01-01 17:18:02;56.0;1745651882;98.852;101.792;98.047;112.926;
1900-01-01 17:18:03;57.0;1745651883;98.852;101.901;97.93;112.855;
1900-01-01 17:18:04;58.0;1745651884;98.851;101.963;97.93;112.855;
1900-01-01 17:18:05;59.0;1745651885;98.837;101.963;97.928;112.896;
1900-01-01 17:18:06;60.0;1745651886;98.837;101.9;97.904;112.846;
1900-01-01 17:18:07;61.0;1745651887;98.842;102.009;97.904;112.846;
1900-01-01 17:18:08;62.0;1745651888;98.861;102.009;97.981;112.999;
1900-01-01 17:18:09;63.0;1745651889;98.861;102.002;97.974;112.897;
1900-01-01 17:18:10;64.0;1745651890;98.789;101.986;97.974;112.897;
1900-01-01 17:18:11;65.0;1745651891;98.828;101.986;97.923;112.83;
1900-01-01 17:18:12;66.0;1745651892;98.828;101.904;97.989;112.799;
1900-01-01 17:18:13;67.0;1745651893;98.817;101.941;97.989;112.799;
1900-01-01 17:18:14;68.0;1745651894;98.858;101.941;98.013;112.905;
1900-01-01 17:18:15;69.0;1745651895;98.858;102.003;97.996;112.905;
1900-01-01 17:18:16;70.0;1745651896;98.888;102.0;97.996;112.793;
1900-01-01 17:18:17;71.0;1745651897;98.888;102.0;97.969;112.944;
1900-01-01 17:18:19;72.0;1745651899;98.993;101.928;98.009;112.89;
1900-01-01 17:18:19;73.0;1745651899;98.926;101.947;98.009;112.89;
1900-01-01 17:18:20;74.0;1745651900;98.926;101.947;97.972;112.943;
1900-01-01 17:18:21;75.0;1745651901;98.883;101.862;98.027;112.943;
1900-01-01 17:18:22;76.0;1745651902;98.884;101.862;98.027;112.971;
1900-01-01 17:18:23;77.0;1745651903;98.884;101.812;98.031;112.978;
1900-01-01 17:18:24;78.0;1745651904;98.795;101.834;98.054;112.978;
1900-01-01 17:18:26;79.0;1745651906;98.744;101.834;98.054;112.844;
1900-01-01 17:18:26;80.0;1745651906;98.744;101.719;98.054;112.927;
1900-01-01 17:18:27;81.0;1745651907;98.661;101.631;98.021;112.927;
1900-01-01 17:18:28;82.0;1745651908;98.495;101.631;98.021;112.955;
