Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 08:17:09;1.0;1745705829;101.223;103.111;98.067;102.65;
1900-01-01 08:17:10;2.0;1745705830;101.223;103.111;98.013;102.587;
1900-01-01 08:17:12;3.0;1745705832;101.115;103.125;97.964;102.601;
1900-01-01 08:17:12;4.0;1745705832;101.128;103.125;97.964;102.601;
1900-01-01 08:17:13;5.0;1745705833;101.128;103.141;97.795;102.634;
1900-01-01 08:17:14;6.0;1745705834;101.216;103.178;97.776;102.634;
1900-01-01 08:17:15;7.0;1745705835;101.249;103.106;97.776;102.597;
1900-01-01 08:17:16;8.0;1745705836;101.249;103.106;97.649;102.661;
1900-01-01 08:17:17;9.0;1745705837;101.248;103.066;97.635;102.661;
1900-01-01 08:17:18;10.0;1745705838;101.247;103.066;97.635;102.631;
1900-01-01 08:17:19;11.0;1745705839;101.247;103.144;97.682;102.626;
1900-01-01 08:17:20;12.0;1745705840;101.293;103.017;97.756;102.626;
1900-01-01 08:17:21;13.0;1745705841;101.313;103.017;97.756;102.57;
1900-01-01 08:17:22;14.0;1745705842;101.313;103.1;97.777;102.566;
1900-01-01 08:17:23;15.0;1745705843;101.297;103.248;97.808;102.566;
1900-01-01 08:17:24;16.0;1745705844;101.297;103.248;97.808;102.657;
1900-01-01 08:17:25;17.0;1745705845;101.397;103.187;97.865;102.66;
1900-01-01 08:17:26;18.0;1745705846;101.393;103.125;97.865;102.66;
1900-01-01 08:17:27;19.0;1745705847;101.399;103.125;97.892;102.63;
1900-01-01 08:17:28;20.0;1745705848;101.399;103.176;97.985;102.63;
1900-01-01 08:17:29;21.0;1745705849;101.321;103.231;97.985;102.604;
1900-01-01 08:17:30;22.0;1745705850;101.321;103.231;98.071;102.565;
1900-01-01 08:17:31;23.0;1745705851;101.321;103.271;98.1;102.651;
1900-01-01 08:17:32;24.0;1745705852;101.266;103.21;98.1;102.651;
1900-01-01 08:17:33;25.0;1745705853;101.266;103.21;98.093;102.604;
1900-01-01 08:17:34;26.0;1745705854;101.289;103.251;98.09;102.604;
1900-01-01 08:17:35;27.0;1745705855;101.259;103.211;98.09;102.639;
1900-01-01 08:17:36;28.0;1745705856;101.259;103.211;98.085;102.602;
1900-01-01 08:17:37;29.0;1745705857;101.173;103.206;98.1;102.602;
1900-01-01 08:17:38;30.0;1745705858;101.176;103.206;98.1;102.648;
1900-01-01 08:17:39;31.0;1745705859;101.176;103.151;98.036;102.588;
1900-01-01 08:17:41;32.0;1745705861;101.291;103.349;98.096;102.588;
1900-01-01 08:17:41;33.0;1745705861;101.356;103.349;98.096;102.605;
1900-01-01 08:17:42;34.0;1745705862;101.356;103.164;98.112;102.645;
1900-01-01 08:17:44;35.0;1745705864;101.362;103.185;98.118;102.645;
1900-01-01 08:17:44;36.0;1745705864;101.292;103.185;98.118;102.66;
1900-01-01 08:17:45;37.0;1745705865;101.292;103.213;98.116;102.546;
1900-01-01 08:17:46;38.0;1745705866;101.335;103.136;98.116;102.546;
1900-01-01 08:17:47;39.0;1745705867;101.285;103.136;97.969;102.569;
1900-01-01 08:17:48;40.0;1745705868;101.285;103.181;97.962;102.68;
1900-01-01 08:17:49;41.0;1745705869;101.26;103.128;97.962;102.68;
1900-01-01 08:17:50;42.0;1745705870;101.168;103.128;97.9;102.663;
1900-01-01 08:17:52;43.0;1745705872;101.168;103.163;97.918;102.66;
1900-01-01 08:17:52;44.0;1745705872;101.156;103.223;97.918;102.66;
1900-01-01 08:17:53;45.0;1745705873;101.156;103.223;97.924;102.742;
1900-01-01 08:17:55;46.0;1745705875;101.142;103.194;97.875;102.65;
1900-01-01 08:17:55;47.0;1745705875;101.228;103.194;97.875;102.65;
1900-01-01 08:17:56;48.0;1745705876;101.228;103.15;97.822;102.715;
1900-01-01 08:17:57;49.0;1745705877;101.248;103.191;97.744;102.715;
1900-01-01 08:17:59;50.0;1745705879;101.248;103.116;97.744;102.665;
1900-01-01 08:17:59;51.0;1745705879;101.248;103.116;97.685;102.591;
1900-01-01 08:18:00;52.0;1745705880;101.277;103.259;97.626;102.591;
1900-01-01 08:18:01;53.0;1745705881;101.28;103.259;97.626;102.614;
1900-01-01 08:18:02;54.0;1745705882;101.28;103.178;97.6;102.639;
1900-01-01 08:18:03;55.0;1745705883;101.295;103.154;97.6;102.639;
1900-01-01 08:18:04;56.0;1745705884;101.321;103.154;97.558;102.64;
1900-01-01 08:18:05;57.0;1745705885;101.321;103.178;97.579;102.611;
1900-01-01 08:18:06;58.0;1745705886;101.286;103.213;97.631;102.611;
1900-01-01 08:18:07;59.0;1745705887;101.281;103.213;97.631;102.619;
1900-01-01 08:18:08;60.0;1745705888;101.281;103.189;97.706;102.579;
1900-01-01 08:18:09;61.0;1745705889;101.278;103.239;97.706;102.579;
1900-01-01 08:18:10;62.0;1745705890;101.23;103.239;97.609;102.591;
1900-01-01 08:18:11;63.0;1745705891;101.23;103.194;97.721;102.591;
1900-01-01 08:18:12;64.0;1745705892;101.32;103.23;97.721;102.694;
1900-01-01 08:18:13;65.0;1745705893;101.399;103.23;97.776;102.591;
1900-01-01 08:18:14;66.0;1745705894;101.399;103.173;97.815;102.591;
1900-01-01 08:18:15;67.0;1745705895;101.307;103.148;97.815;102.641;
1900-01-01 08:18:16;68.0;1745705896;101.307;103.148;97.895;102.593;
1900-01-01 08:18:17;69.0;1745705897;101.239;103.108;97.869;102.593;
1900-01-01 08:18:18;70.0;1745705898;101.245;103.125;97.869;102.655;
1900-01-01 08:18:19;71.0;1745705899;101.245;103.125;97.803;102.544;
1900-01-01 08:18:20;72.0;1745705900;101.197;103.173;97.811;102.544;
1900-01-01 08:18:21;73.0;1745705901;101.265;103.173;97.811;102.742;
1900-01-01 08:18:22;74.0;1745705902;101.265;103.197;97.84;102.573;
1900-01-01 08:18:24;75.0;1745705904;101.232;103.14;97.805;102.573;
1900-01-01 08:18:24;76.0;1745705904;101.214;103.14;97.805;102.676;
1900-01-01 08:18:25;77.0;1745705905;101.214;103.151;97.83;102.708;
1900-01-01 08:18:26;78.0;1745705906;101.273;103.206;97.83;102.708;
1900-01-01 08:18:27;79.0;1745705907;101.248;103.206;97.791;102.736;
1900-01-01 08:18:28;80.0;1745705908;101.248;103.19;97.768;102.705;
1900-01-01 08:18:29;81.0;1745705909;101.301;103.191;97.768;102.705;
1900-01-01 08:18:30;82.0;1745705910;101.215;103.191;97.778;102.684;
1900-01-01 08:18:31;83.0;1745705911;101.215;103.196;97.694;102.67;
1900-01-01 08:18:32;84.0;1745705912;101.279;103.176;97.694;102.67;
1900-01-01 08:18:33;85.0;1745705913;101.279;103.176;97.598;102.697;
1900-01-01 08:18:34;86.0;1745705914;101.276;103.156;97.535;102.74;
1900-01-01 08:18:35;87.0;1745705915;101.235;103.156;97.535;102.74;
1900-01-01 08:18:36;88.0;1745705916;101.235;103.241;97.522;102.67;
1900-01-01 08:18:37;89.0;1745705917;101.09;103.251;97.509;102.67;
1900-01-01 08:18:38;90.0;1745705918;101.16;103.251;97.509;102.752;
1900-01-01 08:18:39;91.0;1745705919;101.16;103.248;97.541;102.734;
1900-01-01 08:18:40;92.0;1745705920;101.09;103.219;97.564;102.734;
1900-01-01 08:18:41;93.0;1745705921;101.135;103.301;97.564;102.621;
1900-01-01 08:18:42;94.0;1745705922;101.135;103.301;97.599;102.742;
1900-01-01 08:18:43;95.0;1745705923;101.081;103.264;97.572;102.742;
1900-01-01 08:18:44;96.0;1745705924;101.028;103.264;97.572;102.713;
1900-01-01 08:18:45;97.0;1745705925;101.028;103.249;97.663;102.756;
1900-01-01 08:18:46;98.0;1745705926;101.043;103.299;97.663;102.756;
1900-01-01 08:18:47;99.0;1745705927;100.993;103.299;97.661;102.681;
1900-01-01 08:18:48;100.0;1745705928;100.993;103.317;97.715;102.745;
1900-01-01 08:18:49;101.0;1745705929;101.024;103.245;97.715;102.745;
1900-01-01 08:18:50;102.0;1745705930;101.003;103.245;97.733;102.709;
1900-01-01 08:18:51;103.0;1745705931;101.003;103.25;97.678;102.726;
1900-01-01 08:18:52;104.0;1745705932;101.035;103.225;97.678;102.726;
1900-01-01 08:18:53;105.0;1745705933;101.119;103.225;97.664;102.762;
1900-01-01 08:18:54;106.0;1745705934;101.119;103.211;97.651;102.721;
1900-01-01 08:18:55;107.0;1745705935;101.178;103.166;97.651;102.721;
1900-01-01 08:18:56;108.0;1745705936;101.165;103.166;97.68;102.752;
1900-01-01 08:18:57;109.0;1745705937;101.165;103.11;97.755;102.752;
1900-01-01 08:18:58;110.0;1745705938;101.2;103.123;97.755;102.625;
1900-01-01 08:19:00;111.0;1745705940;101.16;103.123;97.824;102.737;
1900-01-01 08:19:00;112.0;1745705940;101.16;103.097;97.758;102.737;
1900-01-01 08:19:01;113.0;1745705941;101.142;103.088;97.758;102.636;
1900-01-01 08:19:02;114.0;1745705942;101.142;103.088;97.856;102.748;
1900-01-01 08:19:03;115.0;1745705943;101.187;103.083;97.799;102.748;
1900-01-01 08:19:04;116.0;1745705944;101.292;103.083;97.799;102.729;
1900-01-01 08:19:05;117.0;1745705945;101.292;103.109;97.854;102.661;
1900-01-01 08:19:06;118.0;1745705946;101.194;103.02;97.777;102.661;
1900-01-01 08:19:07;119.0;1745705947;101.19;103.02;97.777;102.624;
1900-01-01 08:19:08;120.0;1745705948;101.19;103.006;97.636;102.737;
1900-01-01 08:19:09;121.0;1745705949;101.214;103.033;97.523;102.737;
1900-01-01 08:19:10;122.0;1745705950;101.127;103.033;97.523;102.775;
1900-01-01 08:19:11;123.0;1745705951;101.127;103.118;97.488;102.695;
1900-01-01 08:19:13;124.0;1745705953;101.131;103.054;97.45;102.695;
1900-01-01 08:19:13;125.0;1745705953;101.196;103.054;97.45;102.731;
1900-01-01 08:19:14;126.0;1745705954;101.196;102.995;97.392;102.659;
1900-01-01 08:19:15;127.0;1745705955;101.163;103.058;97.505;102.659;
1900-01-01 08:19:16;128.0;1745705956;101.09;103.108;97.505;102.73;
1900-01-01 08:19:17;129.0;1745705957;101.09;103.108;97.465;102.647;
1900-01-01 08:19:18;130.0;1745705958;101.117;103.031;97.503;102.647;
1900-01-01 08:19:19;131.0;1745705959;101.092;103.031;97.503;102.73;
1900-01-01 08:19:20;132.0;1745705960;101.092;103.075;97.479;102.791;
1900-01-01 08:19:21;133.0;1745705961;101.014;103.221;97.551;102.791;
1900-01-01 08:19:22;134.0;1745705962;101.026;103.221;97.551;102.701;
1900-01-01 08:19:23;135.0;1745705963;101.026;103.105;97.472;102.654;
1900-01-01 08:19:24;136.0;1745705964;101.053;103.091;97.511;102.654;
1900-01-01 08:19:25;137.0;1745705965;101.049;103.091;97.511;102.717;
1900-01-01 08:19:26;138.0;1745705966;101.049;103.146;97.565;102.707;
1900-01-01 08:19:27;139.0;1745705967;101.004;103.157;97.539;102.707;
1900-01-01 08:19:28;140.0;1745705968;101.004;103.157;97.539;102.748;
1900-01-01 08:19:29;141.0;1745705969;101.057;103.071;97.562;102.62;
1900-01-01 08:19:30;142.0;1745705970;101.113;103.128;97.562;102.62;
1900-01-01 08:19:31;143.0;1745705971;101.113;103.128;97.592;102.682;
