Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 22:17:08;1.0;1745669828;100.428;101.761;97.153;104.606;
1900-01-01 22:17:09;2.0;1745669829;100.428;101.761;97.111;104.632;
1900-01-01 22:17:10;3.0;1745669830;100.378;101.741;96.99;104.632;
1900-01-01 22:17:11;4.0;1745669831;100.407;101.741;96.99;104.682;
1900-01-01 22:17:12;5.0;1745669832;100.407;101.718;96.894;104.585;
1900-01-01 22:17:13;6.0;1745669833;100.391;101.65;96.917;104.585;
1900-01-01 22:17:14;7.0;1745669834;100.38;101.65;96.917;104.673;
1900-01-01 22:17:15;8.0;1745669835;100.38;101.733;97.093;104.615;
1900-01-01 22:17:16;9.0;1745669836;100.386;101.744;97.148;104.615;
1900-01-01 22:17:18;10.0;1745669838;100.489;101.813;97.148;104.589;
1900-01-01 22:17:18;11.0;1745669838;100.489;101.813;97.043;104.663;
1900-01-01 22:17:19;12.0;1745669839;100.52;101.69;97.009;104.663;
1900-01-01 22:17:20;13.0;1745669840;100.582;101.69;97.009;104.671;
1900-01-01 22:17:21;14.0;1745669841;100.582;101.802;97.045;104.686;
1900-01-01 22:17:22;15.0;1745669842;100.628;101.839;97.045;104.686;
1900-01-01 22:17:23;16.0;1745669843;100.628;101.839;97.034;104.67;
1900-01-01 22:17:24;17.0;1745669844;100.647;101.853;96.962;104.67;
1900-01-01 22:17:25;18.0;1745669845;100.712;101.817;96.962;104.683;
1900-01-01 22:17:26;19.0;1745669846;100.712;101.817;97.003;104.679;
1900-01-01 22:17:27;20.0;1745669847;100.659;101.877;96.95;104.679;
1900-01-01 22:17:28;21.0;1745669848;100.657;101.895;96.95;104.632;
1900-01-01 22:17:29;22.0;1745669849;100.657;101.895;97.001;104.557;
1900-01-01 22:17:30;23.0;1745669850;100.666;101.753;97.11;104.557;
1900-01-01 22:17:31;24.0;1745669851;100.577;101.889;97.11;104.638;
1900-01-01 22:17:32;25.0;1745669852;100.577;101.889;97.058;104.738;
1900-01-01 22:17:33;26.0;1745669853;100.451;101.839;97.016;104.738;
1900-01-01 22:17:34;27.0;1745669854;100.431;101.839;97.016;104.671;
1900-01-01 22:17:35;28.0;1745669855;100.431;101.782;97.049;104.634;
1900-01-01 22:17:36;29.0;1745669856;100.26;101.668;96.988;104.634;
1900-01-01 22:17:37;30.0;1745669857;100.231;101.668;96.988;104.716;
1900-01-01 22:17:38;31.0;1745669858;100.231;101.798;97.032;104.612;
1900-01-01 22:17:39;32.0;1745669859;100.243;101.748;97.032;104.612;
1900-01-01 22:17:40;33.0;1745669860;100.291;101.748;97.021;104.658;
1900-01-01 22:17:41;34.0;1745669861;100.291;101.751;97.059;104.658;
1900-01-01 22:17:42;35.0;1745669862;100.327;101.865;97.059;104.602;
1900-01-01 22:17:43;36.0;1745669863;100.378;101.865;96.987;104.596;
1900-01-01 22:17:44;37.0;1745669864;100.378;101.81;96.975;104.624;
1900-01-01 22:17:45;38.0;1745669865;100.449;101.863;96.975;104.624;
1900-01-01 22:17:46;39.0;1745669866;100.449;101.863;96.858;104.61;
1900-01-01 22:17:47;40.0;1745669867;100.398;101.821;96.86;104.61;
1900-01-01 22:17:49;41.0;1745669869;100.518;101.78;96.86;104.627;
1900-01-01 22:17:49;42.0;1745669869;100.518;101.78;96.906;104.599;
1900-01-01 22:17:50;43.0;1745669870;100.501;101.819;97.0;104.599;
1900-01-01 22:17:52;44.0;1745669872;100.581;101.783;97.0;104.598;
1900-01-01 22:17:52;45.0;1745669872;100.581;101.783;97.019;104.601;
1900-01-01 22:17:53;46.0;1745669873;100.462;101.747;96.915;104.601;
1900-01-01 22:17:54;47.0;1745669874;100.507;101.747;96.915;104.639;
1900-01-01 22:17:55;48.0;1745669875;100.507;101.647;96.951;104.697;
1900-01-01 22:17:56;49.0;1745669876;100.612;101.677;96.951;104.697;
1900-01-01 22:17:57;50.0;1745669877;100.426;101.677;96.857;104.666;
1900-01-01 22:17:58;51.0;1745669878;100.426;101.522;96.985;104.694;
1900-01-01 22:17:59;52.0;1745669879;100.569;101.585;96.985;104.694;
1900-01-01 22:18:00;53.0;1745669880;100.569;101.585;96.891;104.604;
1900-01-01 22:18:01;54.0;1745669881;100.487;101.606;96.929;104.652;
1900-01-01 22:18:02;55.0;1745669882;100.447;101.599;96.929;104.652;
1900-01-01 22:18:03;56.0;1745669883;100.447;101.599;96.905;104.65;
1900-01-01 22:18:04;57.0;1745669884;100.598;101.545;96.928;104.723;
1900-01-01 22:18:05;58.0;1745669885;100.414;101.545;96.928;104.723;
1900-01-01 22:18:06;59.0;1745669886;100.414;101.474;97.03;104.652;
1900-01-01 22:18:07;60.0;1745669887;100.385;101.475;97.053;104.652;
1900-01-01 22:18:08;61.0;1745669888;100.351;101.475;97.053;104.598;
1900-01-01 22:18:09;62.0;1745669889;100.351;101.461;97.142;104.718;
1900-01-01 22:18:10;63.0;1745669890;100.353;101.509;97.073;104.718;
1900-01-01 22:18:11;64.0;1745669891;100.357;101.509;97.073;104.705;
1900-01-01 22:18:12;65.0;1745669892;100.357;101.554;96.899;104.659;
1900-01-01 22:18:14;66.0;1745669894;100.292;101.574;96.747;104.659;
1900-01-01 22:18:14;67.0;1745669894;100.255;101.574;96.747;104.679;
1900-01-01 22:18:15;68.0;1745669895;100.255;101.55;96.806;104.624;
1900-01-01 22:18:16;69.0;1745669896;100.221;101.54;96.722;104.624;
1900-01-01 22:18:17;70.0;1745669897;100.187;101.54;96.722;104.666;
1900-01-01 22:18:18;71.0;1745669898;100.187;101.49;96.691;104.725;
1900-01-01 22:18:19;72.0;1745669899;100.267;101.433;96.698;104.725;
1900-01-01 22:18:20;73.0;1745669900;100.304;101.433;96.698;104.733;
1900-01-01 22:18:21;74.0;1745669901;100.304;101.472;96.945;104.566;
1900-01-01 22:18:22;75.0;1745669902;100.303;101.429;96.945;104.566;
1900-01-01 22:18:23;76.0;1745669903;100.258;101.429;96.927;104.696;
1900-01-01 22:18:24;77.0;1745669904;100.258;101.549;96.892;104.696;
1900-01-01 22:18:25;78.0;1745669905;100.266;101.462;96.892;104.628;
1900-01-01 22:18:26;79.0;1745669906;100.165;101.462;96.919;104.709;
1900-01-01 22:18:27;80.0;1745669907;100.165;101.505;96.876;104.709;
1900-01-01 22:18:28;81.0;1745669908;100.245;101.459;96.876;104.72;
1900-01-01 22:18:29;82.0;1745669909;100.245;101.459;96.729;104.701;
1900-01-01 22:18:30;83.0;1745669910;100.262;101.478;96.731;104.701;
1900-01-01 22:18:31;84.0;1745669911;100.225;101.478;96.731;104.544;
1900-01-01 22:18:32;85.0;1745669912;100.225;101.494;96.626;104.65;
1900-01-01 22:18:33;86.0;1745669913;100.173;101.49;96.641;104.65;
1900-01-01 22:18:34;87.0;1745669914;100.201;101.49;96.641;104.609;
1900-01-01 22:18:35;88.0;1745669915;100.201;101.465;96.817;104.664;
1900-01-01 22:18:37;89.0;1745669917;100.201;101.494;96.773;104.664;
1900-01-01 22:18:37;90.0;1745669917;100.127;101.494;96.773;104.632;
1900-01-01 22:18:38;91.0;1745669918;100.127;101.49;96.756;104.68;
1900-01-01 22:18:39;92.0;1745669919;100.157;101.424;96.756;104.68;
