Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 01:37:09;1.0;1745681829;99.467;101.178;96.008;102.695;
1900-01-01 01:37:09;2.0;1745681829;99.467;101.051;96.052;102.695;
1900-01-01 01:37:10;3.0;1745681830;99.533;101.131;96.052;102.74;
1900-01-01 01:37:11;4.0;1745681831;99.533;101.131;96.176;102.708;
1900-01-01 01:37:12;5.0;1745681832;99.439;100.981;96.178;102.708;
1900-01-01 01:37:13;6.0;1745681833;99.4;100.981;96.178;102.64;
1900-01-01 01:37:14;7.0;1745681834;99.4;100.991;96.233;102.71;
1900-01-01 01:37:15;8.0;1745681835;99.325;100.949;96.085;102.71;
1900-01-01 01:37:16;9.0;1745681836;99.34;100.949;96.085;102.754;
1900-01-01 01:37:17;10.0;1745681837;99.34;100.867;95.986;102.687;
1900-01-01 01:37:18;11.0;1745681838;99.227;100.845;95.954;102.687;
1900-01-01 01:37:19;12.0;1745681839;99.227;100.845;95.954;102.716;
1900-01-01 01:37:20;13.0;1745681840;99.319;100.939;95.889;102.726;
1900-01-01 01:37:21;14.0;1745681841;99.288;100.855;95.889;102.726;
1900-01-01 01:37:22;15.0;1745681842;99.288;100.855;95.976;102.629;
1900-01-01 01:37:23;16.0;1745681843;99.294;100.875;96.084;102.729;
1900-01-01 01:37:24;17.0;1745681844;99.327;100.875;96.084;102.729;
1900-01-01 01:37:25;18.0;1745681845;99.327;100.911;96.146;102.718;
1900-01-01 01:37:26;19.0;1745681846;99.236;100.865;96.228;102.718;
1900-01-01 01:37:28;20.0;1745681848;99.257;100.867;96.228;102.685;
1900-01-01 01:37:28;21.0;1745681848;99.257;100.867;96.167;102.68;
1900-01-01 01:37:29;22.0;1745681849;99.254;100.92;96.15;102.68;
1900-01-01 01:37:30;23.0;1745681850;99.287;100.93;96.15;102.71;
1900-01-01 01:37:31;24.0;1745681851;99.287;100.93;95.95;102.614;
1900-01-01 01:37:32;25.0;1745681852;99.237;100.986;95.95;102.614;
1900-01-01 01:37:33;26.0;1745681853;99.11;100.986;96.02;102.742;
1900-01-01 01:37:34;27.0;1745681854;99.11;101.013;95.904;102.728;
1900-01-01 01:37:35;28.0;1745681855;99.122;100.991;95.87;102.728;
1900-01-01 01:37:36;29.0;1745681856;99.057;100.991;95.87;102.707;
1900-01-01 01:37:37;30.0;1745681857;99.057;101.066;95.911;102.71;
1900-01-01 01:37:38;31.0;1745681858;99.119;101.088;95.943;102.71;
1900-01-01 01:37:39;32.0;1745681859;99.139;101.088;95.943;102.638;
1900-01-01 01:37:40;33.0;1745681860;99.139;100.979;95.998;102.707;
1900-01-01 01:37:41;34.0;1745681861;99.074;101.069;95.998;102.707;
1900-01-01 01:37:42;35.0;1745681862;99.119;101.069;96.027;102.745;
1900-01-01 01:37:43;36.0;1745681863;99.119;101.059;95.946;102.745;
1900-01-01 01:37:44;37.0;1745681864;99.149;101.032;95.946;102.751;
1900-01-01 01:37:46;38.0;1745681866;99.096;101.032;95.902;102.758;
1900-01-01 01:37:46;39.0;1745681866;99.096;101.1;95.796;102.758;
1900-01-01 01:37:47;40.0;1745681867;99.124;101.002;95.796;102.637;
1900-01-01 01:37:48;41.0;1745681868;99.124;101.002;95.772;102.65;
1900-01-01 01:37:49;42.0;1745681869;99.099;101.016;95.823;102.65;
1900-01-01 01:37:51;43.0;1745681871;99.146;101.033;95.823;102.661;
1900-01-01 01:37:51;44.0;1745681871;99.146;101.033;95.823;102.708;
1900-01-01 01:37:52;45.0;1745681872;99.174;101.085;95.832;102.708;
1900-01-01 01:37:53;46.0;1745681873;99.149;101.119;95.832;102.713;
1900-01-01 01:37:54;47.0;1745681874;99.149;101.119;95.873;102.751;
1900-01-01 01:37:55;48.0;1745681875;99.153;101.109;95.849;102.751;
1900-01-01 01:37:56;49.0;1745681876;99.135;101.109;95.849;102.759;
1900-01-01 01:37:57;50.0;1745681877;99.135;101.123;95.836;102.644;
1900-01-01 01:37:58;51.0;1745681878;99.106;101.075;95.836;102.644;
