Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 05:47:09;1.0;1745696829;100.954;102.683;96.735;102.879;
1900-01-01 05:47:10;2.0;1745696830;100.954;102.672;96.734;102.857;
1900-01-01 05:47:11;3.0;1745696831;100.933;102.614;96.702;102.857;
1900-01-01 05:47:12;4.0;1745696832;101.005;102.614;96.702;102.888;
1900-01-01 05:47:13;5.0;1745696833;101.005;102.57;96.61;102.943;
1900-01-01 05:47:14;6.0;1745696834;100.938;102.543;96.61;102.943;
1900-01-01 05:47:15;7.0;1745696835;101.009;102.543;96.488;102.94;
1900-01-01 05:47:16;8.0;1745696836;101.009;102.571;96.523;102.94;
1900-01-01 05:47:17;9.0;1745696837;100.974;102.597;96.523;102.832;
1900-01-01 05:47:18;10.0;1745696838;100.974;102.597;96.536;102.91;
1900-01-01 05:47:19;11.0;1745696839;101.016;102.602;96.465;102.91;
1900-01-01 05:47:20;12.0;1745696840;101.002;102.576;96.465;102.907;
1900-01-01 05:47:21;13.0;1745696841;101.002;102.576;96.495;102.909;
1900-01-01 05:47:22;14.0;1745696842;101.041;102.56;96.512;102.909;
1900-01-01 05:47:23;15.0;1745696843;100.985;102.56;96.512;102.848;
1900-01-01 05:47:24;16.0;1745696844;100.985;102.552;96.394;102.917;
1900-01-01 05:47:25;17.0;1745696845;100.976;102.601;96.394;102.917;
1900-01-01 05:47:26;18.0;1745696846;101.043;102.601;96.429;102.973;
1900-01-01 05:47:27;19.0;1745696847;101.043;102.568;96.501;102.978;
1900-01-01 05:47:28;20.0;1745696848;101.063;102.718;96.501;102.978;
1900-01-01 05:47:29;21.0;1745696849;101.073;102.718;96.491;102.968;
1900-01-01 05:47:30;22.0;1745696850;101.073;102.675;96.514;102.871;
1900-01-01 05:47:31;23.0;1745696851;101.143;102.598;96.514;102.871;
1900-01-01 05:47:32;24.0;1745696852;101.18;102.598;96.52;102.951;
1900-01-01 05:47:33;25.0;1745696853;101.18;102.683;96.591;102.957;
1900-01-01 05:47:34;26.0;1745696854;101.147;102.582;96.591;102.957;
1900-01-01 05:47:35;27.0;1745696855;101.147;102.582;96.537;102.963;
1900-01-01 05:47:36;28.0;1745696856;101.248;102.69;96.628;102.963;
1900-01-01 05:47:37;29.0;1745696857;101.208;102.674;96.628;102.955;
1900-01-01 05:47:39;30.0;1745696859;101.186;102.674;96.647;102.95;
1900-01-01 05:47:39;31.0;1745696859;101.186;102.624;96.71;102.95;
1900-01-01 05:47:40;32.0;1745696860;101.255;102.605;96.71;102.948;
1900-01-01 05:47:42;33.0;1745696862;101.212;102.605;96.693;102.943;
1900-01-01 05:47:42;34.0;1745696862;101.212;102.612;96.694;102.943;
1900-01-01 05:47:43;35.0;1745696863;101.117;102.653;96.694;102.911;
1900-01-01 05:47:44;36.0;1745696864;101.117;102.653;96.62;102.865;
1900-01-01 05:47:45;37.0;1745696865;101.244;102.64;96.625;102.865;
1900-01-01 05:47:46;38.0;1745696866;101.17;102.64;96.625;102.904;
1900-01-01 05:47:47;39.0;1745696867;101.17;102.61;96.664;102.872;
1900-01-01 05:47:48;40.0;1745696868;101.213;102.671;96.664;102.872;
1900-01-01 05:47:49;41.0;1745696869;101.194;102.671;96.528;102.861;
1900-01-01 05:47:50;42.0;1745696870;101.194;102.584;96.529;102.861;
1900-01-01 05:47:51;43.0;1745696871;101.102;102.698;96.529;102.868;
1900-01-01 05:47:52;44.0;1745696872;101.15;102.698;96.514;102.934;
1900-01-01 05:47:53;45.0;1745696873;101.15;102.677;96.618;102.924;
1900-01-01 05:47:54;46.0;1745696874;101.199;102.618;96.618;102.924;
1900-01-01 05:47:55;47.0;1745696875;101.199;102.618;96.486;102.897;
1900-01-01 05:47:56;48.0;1745696876;101.055;102.624;96.453;102.897;
1900-01-01 05:47:57;49.0;1745696877;101.185;102.53;96.453;102.8;
1900-01-01 05:47:58;50.0;1745696878;101.185;102.53;96.413;102.87;
1900-01-01 05:47:59;51.0;1745696879;101.082;102.641;96.448;102.87;
1900-01-01 05:48:00;52.0;1745696880;101.159;102.641;96.448;102.929;
1900-01-01 05:48:01;53.0;1745696881;101.159;102.658;96.38;102.939;
1900-01-01 05:48:02;54.0;1745696882;101.099;102.631;96.306;102.939;
1900-01-01 05:48:03;55.0;1745696883;101.051;102.631;96.306;102.946;
1900-01-01 05:48:04;56.0;1745696884;101.051;102.66;96.251;102.806;
1900-01-01 05:48:06;57.0;1745696886;101.035;102.6;96.2;102.806;
1900-01-01 05:48:06;58.0;1745696886;100.958;102.6;96.2;102.895;
1900-01-01 05:48:07;59.0;1745696887;100.958;102.558;96.13;102.893;
1900-01-01 05:48:08;60.0;1745696888;100.967;102.554;96.135;102.893;
1900-01-01 05:48:09;61.0;1745696889;100.948;102.554;96.135;102.805;
1900-01-01 05:48:10;62.0;1745696890;100.948;102.554;96.24;102.892;
1900-01-01 05:48:11;63.0;1745696891;100.917;102.577;96.24;102.892;
1900-01-01 05:48:12;64.0;1745696892;100.999;102.577;96.163;102.937;
1900-01-01 05:48:13;65.0;1745696893;100.999;102.576;96.101;102.937;
1900-01-01 05:48:14;66.0;1745696894;101.063;102.518;96.101;102.889;
1900-01-01 05:48:15;67.0;1745696895;100.993;102.518;95.983;102.877;
1900-01-01 05:48:16;68.0;1745696896;100.993;102.472;95.968;102.919;
1900-01-01 05:48:17;69.0;1745696897;101.106;102.536;95.968;102.919;
1900-01-01 05:48:18;70.0;1745696898;101.106;102.536;95.966;102.883;
1900-01-01 05:48:19;71.0;1745696899;101.052;102.536;96.005;102.911;
1900-01-01 05:48:20;72.0;1745696900;101.177;102.409;96.005;102.911;
1900-01-01 05:48:21;73.0;1745696901;101.177;102.409;96.086;102.913;
1900-01-01 05:48:22;74.0;1745696902;101.202;102.453;96.235;102.913;
1900-01-01 05:48:23;75.0;1745696903;101.26;102.453;96.235;102.843;
1900-01-01 05:48:24;76.0;1745696904;101.26;102.513;96.267;102.881;
1900-01-01 05:48:25;77.0;1745696905;101.295;102.561;96.312;102.881;
1900-01-01 05:48:26;78.0;1745696906;101.196;102.561;96.312;102.873;
1900-01-01 05:48:27;79.0;1745696907;101.196;102.584;96.175;102.916;
1900-01-01 05:48:28;80.0;1745696908;101.027;102.572;96.175;102.916;
1900-01-01 05:48:29;81.0;1745696909;101.057;102.572;96.276;102.897;
1900-01-01 05:48:30;82.0;1745696910;101.057;102.54;96.278;102.937;
1900-01-01 05:48:31;83.0;1745696911;101.138;102.531;96.278;102.937;
1900-01-01 05:48:32;84.0;1745696912;101.2;102.531;96.21;103.014;
1900-01-01 05:48:33;85.0;1745696913;101.2;102.622;96.246;103.014;
1900-01-01 05:48:34;86.0;1745696914;101.18;102.529;96.246;102.959;
1900-01-01 05:48:36;87.0;1745696916;101.158;102.529;96.139;102.972;
1900-01-01 05:48:36;88.0;1745696916;101.158;102.487;96.051;102.972;
1900-01-01 05:48:37;89.0;1745696917;101.164;102.423;96.051;102.942;
1900-01-01 05:48:38;90.0;1745696918;101.164;102.423;95.941;102.952;
1900-01-01 05:48:39;91.0;1745696919;101.088;102.43;95.814;102.952;
1900-01-01 05:48:40;92.0;1745696920;100.958;102.43;95.814;102.943;
1900-01-01 05:48:41;93.0;1745696921;100.958;102.463;95.746;102.95;
1900-01-01 05:48:42;94.0;1745696922;100.968;102.5;95.786;102.95;
1900-01-01 05:48:43;95.0;1745696923;100.898;102.5;95.786;102.914;
1900-01-01 05:48:44;96.0;1745696924;100.898;102.408;95.853;102.958;
1900-01-01 05:48:46;97.0;1745696926;100.975;102.438;95.87;102.958;
1900-01-01 05:48:46;98.0;1745696926;100.989;102.438;95.87;102.968;
1900-01-01 05:48:47;99.0;1745696927;100.989;102.393;95.889;102.842;
1900-01-01 05:48:48;100.0;1745696928;100.933;102.387;96.019;102.842;
1900-01-01 05:48:50;101.0;1745696930;100.905;102.387;96.019;102.9;
1900-01-01 05:48:50;102.0;1745696930;100.905;102.277;95.963;102.87;
1900-01-01 05:48:51;103.0;1745696931;100.877;102.275;95.963;102.87;
1900-01-01 05:48:53;104.0;1745696933;100.949;102.275;95.977;102.892;
1900-01-01 05:48:53;105.0;1745696933;100.949;102.341;95.928;102.892;
1900-01-01 05:48:54;106.0;1745696934;100.969;102.409;95.928;102.902;
1900-01-01 05:48:55;107.0;1745696935;100.845;102.409;95.949;102.962;
