Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 12:02:10;1.0;1745719330;100.833;102.31;97.393;102.086;
1900-01-01 12:02:11;2.0;1745719331;100.797;102.31;97.433;102.143;
1900-01-01 12:02:12;3.0;1745719332;100.797;102.352;97.438;102.085;
1900-01-01 12:02:13;4.0;1745719333;100.855;102.249;97.438;102.085;
1900-01-01 12:02:14;5.0;1745719334;100.783;102.249;97.322;102.072;
1900-01-01 12:02:15;6.0;1745719335;100.783;102.376;97.276;102.168;
1900-01-01 12:02:16;7.0;1745719336;100.775;102.277;97.276;102.168;
1900-01-01 12:02:17;8.0;1745719337;100.756;102.277;97.325;102.109;
1900-01-01 12:02:18;9.0;1745719338;100.756;102.364;97.314;102.069;
1900-01-01 12:02:19;10.0;1745719339;100.845;102.387;97.314;102.069;
1900-01-01 12:02:20;11.0;1745719340;100.845;102.387;97.263;102.133;
1900-01-01 12:02:21;12.0;1745719341;100.754;102.31;97.263;102.133;
1900-01-01 12:02:22;13.0;1745719342;100.753;102.266;97.263;102.133;
1900-01-01 12:02:23;14.0;1745719343;100.753;102.266;97.268;102.001;
1900-01-01 12:02:24;15.0;1745719344;100.801;102.258;97.354;102.001;
1900-01-01 12:02:25;16.0;1745719345;100.764;102.258;97.354;102.033;
1900-01-01 12:02:26;17.0;1745719346;100.764;102.297;97.406;102.065;
1900-01-01 12:02:27;18.0;1745719347;100.815;102.282;97.401;102.065;
1900-01-01 12:02:28;19.0;1745719348;100.774;102.282;97.401;102.019;
1900-01-01 12:02:29;20.0;1745719349;100.774;102.326;97.321;102.025;
1900-01-01 12:02:30;21.0;1745719350;100.764;102.262;97.3;102.025;
1900-01-01 12:02:32;22.0;1745719352;100.805;102.25;97.3;102.007;
1900-01-01 12:02:32;23.0;1745719352;100.805;102.25;97.206;102.007;
1900-01-01 12:02:33;24.0;1745719353;100.761;102.352;97.168;102.007;
1900-01-01 12:02:34;25.0;1745719354;100.738;102.352;97.168;102.012;
1900-01-01 12:02:35;26.0;1745719355;100.738;102.458;97.248;102.032;
1900-01-01 12:02:36;27.0;1745719356;100.778;102.351;97.248;102.032;
1900-01-01 12:02:37;28.0;1745719357;100.683;102.351;97.352;102.005;
