Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 03:17:08;1.0;1745687828;101.118;102.895;97.471;103.128;
1900-01-01 03:17:10;2.0;1745687830;101.055;102.895;97.479;103.192;
1900-01-01 03:17:10;3.0;1745687830;101.055;103.031;97.43;103.192;
1900-01-01 03:17:11;4.0;1745687831;101.034;102.926;97.43;103.129;
1900-01-01 03:17:13;5.0;1745687833;100.999;102.926;97.472;103.104;
1900-01-01 03:17:13;6.0;1745687833;100.999;102.942;97.439;103.104;
1900-01-01 03:17:14;7.0;1745687834;100.92;102.942;97.439;103.141;
1900-01-01 03:17:15;8.0;1745687835;100.92;102.876;97.42;103.083;
1900-01-01 03:17:16;9.0;1745687836;100.999;102.903;97.47;103.083;
1900-01-01 03:17:17;10.0;1745687837;100.825;102.903;97.47;103.154;
1900-01-01 03:17:18;11.0;1745687838;100.825;102.954;97.518;103.132;
1900-01-01 03:17:19;12.0;1745687839;100.909;102.908;97.446;103.132;
1900-01-01 03:17:21;13.0;1745687841;100.838;102.908;97.446;103.179;
1900-01-01 03:17:21;14.0;1745687841;100.838;102.776;97.4;103.096;
1900-01-01 03:17:22;15.0;1745687842;100.784;102.904;97.241;103.096;
1900-01-01 03:17:23;16.0;1745687843;100.773;102.904;97.241;103.177;
1900-01-01 03:17:24;17.0;1745687844;100.773;102.894;97.315;103.177;
1900-01-01 03:17:25;18.0;1745687845;100.735;103.009;97.315;103.177;
1900-01-01 03:17:26;19.0;1745687846;100.735;103.009;97.298;103.132;
1900-01-01 03:17:27;20.0;1745687847;100.776;102.956;97.323;103.132;
1900-01-01 03:17:28;21.0;1745687848;100.765;102.945;97.323;103.154;
1900-01-01 03:17:29;22.0;1745687849;100.706;102.945;97.259;103.098;
1900-01-01 03:17:30;23.0;1745687850;100.706;103.008;97.192;103.098;
1900-01-01 03:17:31;24.0;1745687851;100.783;102.985;97.192;103.137;
1900-01-01 03:17:32;25.0;1745687852;100.783;102.985;97.115;103.171;
1900-01-01 03:17:33;26.0;1745687853;100.842;102.966;97.135;103.171;
1900-01-01 03:17:34;27.0;1745687854;100.763;102.966;97.135;103.137;
1900-01-01 03:17:35;28.0;1745687855;100.763;102.959;97.095;103.18;
1900-01-01 03:17:36;29.0;1745687856;100.797;102.988;97.266;103.18;
1900-01-01 03:17:38;30.0;1745687858;100.81;102.997;97.266;103.131;
1900-01-01 03:17:38;31.0;1745687858;100.81;102.997;97.321;103.136;
1900-01-01 03:17:39;32.0;1745687859;100.873;103.024;97.214;103.136;
1900-01-01 03:17:40;33.0;1745687860;100.972;103.024;97.214;103.2;
1900-01-01 03:17:41;34.0;1745687861;100.972;102.992;97.261;103.2;
1900-01-01 03:17:42;35.0;1745687862;100.905;102.986;97.261;103.2;
1900-01-01 03:17:43;36.0;1745687863;100.911;102.986;97.191;103.185;
1900-01-01 03:17:44;37.0;1745687864;100.911;102.955;97.095;103.162;
1900-01-01 03:17:45;38.0;1745687865;100.969;103.003;97.095;103.162;
1900-01-01 03:17:46;39.0;1745687866;100.967;103.003;97.064;103.162;
1900-01-01 03:17:47;40.0;1745687867;100.967;103.057;97.061;103.162;
1900-01-01 03:17:48;41.0;1745687868;101.091;102.998;97.061;103.209;
1900-01-01 03:17:49;42.0;1745687869;101.096;102.998;97.107;103.194;
1900-01-01 03:17:50;43.0;1745687870;101.096;103.044;97.154;103.194;
1900-01-01 03:17:51;44.0;1745687871;101.125;103.078;97.154;103.166;
1900-01-01 03:17:52;45.0;1745687872;101.12;103.078;97.155;103.256;
1900-01-01 03:17:53;46.0;1745687873;101.12;103.105;97.12;103.256;
1900-01-01 03:17:54;47.0;1745687874;101.086;103.11;97.12;103.17;
1900-01-01 03:17:56;48.0;1745687876;101.134;103.11;97.013;103.201;
1900-01-01 03:17:56;49.0;1745687876;101.134;103.122;97.134;103.201;
1900-01-01 03:17:57;50.0;1745687877;101.071;103.11;97.134;103.178;
1900-01-01 03:17:58;51.0;1745687878;101.071;103.11;97.048;103.166;
1900-01-01 03:17:59;52.0;1745687879;101.097;103.139;97.04;103.166;
1900-01-01 03:18:00;53.0;1745687880;101.068;103.065;97.04;103.216;
1900-01-01 03:18:01;54.0;1745687881;101.068;103.065;96.935;103.23;
1900-01-01 03:18:02;55.0;1745687882;101.084;103.109;97.1;103.23;
1900-01-01 03:18:04;56.0;1745687884;101.131;103.109;97.1;103.157;
1900-01-01 03:18:04;57.0;1745687884;101.131;103.061;97.137;103.148;
1900-01-01 03:18:05;58.0;1745687885;101.078;102.983;97.25;103.148;
1900-01-01 03:18:06;59.0;1745687886;101.095;102.983;97.25;103.237;
1900-01-01 03:18:07;60.0;1745687887;101.095;102.986;97.247;103.267;
1900-01-01 03:18:08;61.0;1745687888;101.066;103.041;97.247;103.267;
1900-01-01 03:18:10;62.0;1745687890;101.075;103.041;97.257;103.21;
1900-01-01 03:18:10;63.0;1745687890;101.075;103.078;97.305;103.162;
1900-01-01 03:18:11;64.0;1745687891;101.095;102.987;97.305;103.162;
1900-01-01 03:18:12;65.0;1745687892;101.095;102.987;97.232;103.405;
1900-01-01 03:18:13;66.0;1745687893;101.021;102.94;97.132;103.26;
1900-01-01 03:18:14;67.0;1745687894;101.032;102.94;97.132;103.26;
1900-01-01 03:18:15;68.0;1745687895;101.032;103.05;97.107;103.163;
1900-01-01 03:18:16;69.0;1745687896;101.004;103.074;97.006;103.163;
1900-01-01 03:18:18;70.0;1745687898;101.029;103.095;97.006;103.128;
1900-01-01 03:18:18;71.0;1745687898;101.029;103.095;96.889;103.112;
1900-01-01 03:18:19;72.0;1745687899;101.015;103.01;96.911;103.112;
1900-01-01 03:18:20;73.0;1745687900;100.89;103.124;96.911;103.144;
1900-01-01 03:18:21;74.0;1745687901;100.89;103.124;96.87;103.167;
1900-01-01 03:18:22;75.0;1745687902;100.825;103.052;96.894;103.167;
1900-01-01 03:18:23;76.0;1745687903;100.804;103.052;96.894;103.213;
1900-01-01 03:18:24;77.0;1745687904;100.804;103.049;96.901;103.235;
1900-01-01 03:18:25;78.0;1745687905;100.805;103.001;96.901;103.235;
1900-01-01 03:18:26;79.0;1745687906;100.812;103.001;96.757;103.232;
1900-01-01 03:18:27;80.0;1745687907;100.812;103.038;96.693;103.21;
1900-01-01 03:18:28;81.0;1745687908;100.826;103.046;96.693;103.21;
1900-01-01 03:18:29;82.0;1745687909;100.751;103.046;96.762;103.214;
1900-01-01 03:18:30;83.0;1745687910;100.751;102.943;96.657;103.274;
1900-01-01 03:18:31;84.0;1745687911;100.859;102.904;96.657;103.274;
