Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 21:52:07;1.0;1745668327;100.2;101.551;96.812;104.686;
1900-01-01 21:52:08;2.0;1745668328;100.219;101.545;96.812;104.686;
1900-01-01 21:52:09;3.0;1745668329;100.219;101.545;96.766;104.729;
1900-01-01 21:52:10;4.0;1745668330;100.182;101.539;96.741;104.729;
1900-01-01 21:52:11;5.0;1745668331;100.139;101.539;96.741;104.668;
1900-01-01 21:52:12;6.0;1745668332;100.139;101.58;96.618;104.721;
1900-01-01 21:52:13;7.0;1745668333;100.158;101.543;96.752;104.721;
1900-01-01 21:52:14;8.0;1745668334;100.168;101.543;96.752;104.654;
1900-01-01 21:52:15;9.0;1745668335;100.168;101.546;96.815;104.738;
1900-01-01 21:52:17;10.0;1745668337;100.225;101.554;96.727;104.738;
1900-01-01 21:52:17;11.0;1745668337;100.296;101.554;96.727;104.668;
1900-01-01 21:52:18;12.0;1745668338;100.296;101.438;96.75;104.688;
1900-01-01 21:52:19;13.0;1745668339;100.266;101.427;96.614;104.688;
1900-01-01 21:52:20;14.0;1745668340;100.332;101.427;96.614;104.693;
1900-01-01 21:52:21;15.0;1745668341;100.332;101.401;96.703;104.632;
1900-01-01 21:52:22;16.0;1745668342;100.295;101.384;96.685;104.632;
1900-01-01 21:52:23;17.0;1745668343;100.329;101.384;96.685;104.716;
1900-01-01 21:52:24;18.0;1745668344;100.329;101.413;96.753;104.635;
1900-01-01 21:52:25;19.0;1745668345;100.301;101.488;96.755;104.635;
1900-01-01 21:52:26;20.0;1745668346;100.298;101.488;96.755;104.66;
1900-01-01 21:52:27;21.0;1745668347;100.298;101.361;96.72;104.703;
1900-01-01 21:52:28;22.0;1745668348;100.281;101.405;96.72;104.703;
1900-01-01 21:52:29;23.0;1745668349;100.297;101.405;96.738;104.669;
1900-01-01 21:52:30;24.0;1745668350;100.297;101.403;96.645;104.711;
1900-01-01 21:52:31;25.0;1745668351;100.276;101.484;96.645;104.711;
1900-01-01 21:52:32;26.0;1745668352;100.275;101.484;96.684;104.681;
1900-01-01 21:52:33;27.0;1745668353;100.275;101.514;96.633;104.678;
1900-01-01 21:52:34;28.0;1745668354;100.332;101.458;96.513;104.678;
1900-01-01 21:52:35;29.0;1745668355;100.332;101.458;96.513;104.668;
1900-01-01 21:52:36;30.0;1745668356;100.253;101.444;96.42;104.684;
1900-01-01 21:52:37;31.0;1745668357;100.267;101.479;96.42;104.684;
1900-01-01 21:52:39;32.0;1745668359;100.228;101.479;96.511;104.644;
1900-01-01 21:52:39;33.0;1745668359;100.228;101.453;96.652;104.644;
1900-01-01 21:52:40;34.0;1745668360;100.129;101.472;96.652;104.643;
