Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 12:52:10;1.0;1745722330;101.549;103.247;98.164;102.136;
1900-01-01 12:52:11;2.0;1745722331;101.549;103.247;98.093;102.148;
1900-01-01 12:52:12;3.0;1745722332;101.496;103.183;98.067;102.148;
1900-01-01 12:52:13;4.0;1745722333;101.55;103.183;98.067;102.083;
1900-01-01 12:52:14;5.0;1745722334;101.55;103.284;97.995;102.085;
1900-01-01 12:52:15;6.0;1745722335;101.583;103.272;97.982;102.085;
1900-01-01 12:52:16;7.0;1745722336;101.574;103.272;97.982;102.062;
1900-01-01 12:52:17;8.0;1745722337;101.574;103.314;97.997;102.092;
1900-01-01 12:52:18;9.0;1745722338;101.564;103.243;97.981;102.092;
1900-01-01 12:52:19;10.0;1745722339;101.559;103.243;97.981;102.132;
1900-01-01 12:52:20;11.0;1745722340;101.559;103.322;97.94;102.093;
1900-01-01 12:52:21;12.0;1745722341;101.601;103.27;97.94;102.093;
1900-01-01 12:52:22;13.0;1745722342;101.583;103.27;97.923;102.006;
1900-01-01 12:52:23;14.0;1745722343;101.583;103.328;97.982;102.006;
1900-01-01 12:52:24;15.0;1745722344;101.614;103.319;97.982;102.088;
1900-01-01 12:52:25;16.0;1745722345;101.614;103.319;97.992;102.157;
1900-01-01 12:52:26;17.0;1745722346;101.616;103.332;98.103;102.157;
1900-01-01 12:52:27;18.0;1745722347;101.641;103.212;98.103;102.073;
1900-01-01 12:52:28;19.0;1745722348;101.641;103.212;98.095;102.111;
1900-01-01 12:52:29;20.0;1745722349;101.74;103.338;98.063;102.111;
1900-01-01 12:52:30;21.0;1745722350;101.703;103.338;98.063;102.118;
1900-01-01 12:52:31;22.0;1745722351;101.703;103.319;98.048;102.062;
1900-01-01 12:52:32;23.0;1745722352;101.72;103.303;98.027;102.062;
1900-01-01 12:52:34;24.0;1745722354;101.751;103.368;98.027;102.186;
1900-01-01 12:52:34;25.0;1745722354;101.751;103.368;98.07;102.212;
1900-01-01 12:52:35;26.0;1745722355;101.786;103.268;98.148;102.212;
1900-01-01 12:52:36;27.0;1745722356;101.691;103.268;98.148;102.141;
1900-01-01 12:52:37;28.0;1745722357;101.691;103.308;98.078;102.158;
1900-01-01 12:52:38;29.0;1745722358;101.698;103.289;98.108;102.158;
1900-01-01 12:52:39;30.0;1745722359;101.688;103.289;98.108;102.212;
1900-01-01 12:52:40;31.0;1745722360;101.688;103.295;98.07;102.134;
1900-01-01 12:52:41;32.0;1745722361;101.703;103.36;98.013;102.134;
1900-01-01 12:52:42;33.0;1745722362;101.702;103.36;98.013;102.19;
1900-01-01 12:52:43;34.0;1745722363;101.702;103.366;98.07;102.173;
1900-01-01 12:52:44;35.0;1745722364;101.711;103.283;98.07;102.173;
1900-01-01 12:52:45;36.0;1745722365;101.701;103.283;98.07;102.164;
1900-01-01 12:52:46;37.0;1745722366;101.701;103.333;98.09;102.155;
1900-01-01 12:52:47;38.0;1745722367;101.712;103.269;98.09;102.155;
1900-01-01 12:52:48;39.0;1745722368;101.695;103.269;98.026;102.094;
1900-01-01 12:52:49;40.0;1745722369;101.695;103.242;97.93;102.11;
1900-01-01 12:52:50;41.0;1745722370;101.673;103.297;97.93;102.11;
1900-01-01 12:52:51;42.0;1745722371;101.637;103.297;98.066;102.111;
1900-01-01 12:52:52;43.0;1745722372;101.637;103.263;98.064;102.111;
1900-01-01 12:52:53;44.0;1745722373;101.63;103.311;98.064;102.098;
1900-01-01 12:52:54;45.0;1745722374;101.629;103.311;98.048;102.125;
1900-01-01 12:52:55;46.0;1745722375;101.629;103.261;98.07;102.125;
1900-01-01 12:52:56;47.0;1745722376;101.605;103.322;98.07;102.122;
1900-01-01 12:52:57;48.0;1745722377;101.605;103.322;98.11;102.12;
1900-01-01 12:52:58;49.0;1745722378;101.569;103.276;98.01;102.12;
