Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 08:42:09;1.0;1745707329;100.266;101.912;96.985;102.697;
1900-01-01 08:42:10;2.0;1745707330;100.322;101.912;96.999;102.786;
1900-01-01 08:42:11;3.0;1745707331;100.322;102.083;97.003;102.733;
1900-01-01 08:42:12;4.0;1745707332;100.331;101.958;97.003;102.733;
1900-01-01 08:42:13;5.0;1745707333;100.367;101.958;97.014;102.628;
1900-01-01 08:42:14;6.0;1745707334;100.367;102.092;97.054;102.686;
1900-01-01 08:42:15;7.0;1745707335;100.392;102.041;97.054;102.686;
1900-01-01 08:42:16;8.0;1745707336;100.392;102.041;97.002;102.714;
1900-01-01 08:42:17;9.0;1745707337;100.466;102.077;97.046;102.774;
1900-01-01 08:42:18;10.0;1745707338;100.43;102.101;97.046;102.774;
1900-01-01 08:42:19;11.0;1745707339;100.43;102.101;96.99;102.745;
1900-01-01 08:42:20;12.0;1745707340;100.492;102.029;96.938;102.745;
1900-01-01 08:42:21;13.0;1745707341;100.455;102.038;96.938;102.782;
1900-01-01 08:42:22;14.0;1745707342;100.515;102.038;96.964;102.671;
1900-01-01 08:42:23;15.0;1745707343;100.515;102.113;97.033;102.809;
1900-01-01 08:42:24;16.0;1745707344;100.519;102.069;97.033;102.809;
1900-01-01 08:42:25;17.0;1745707345;100.519;102.069;97.109;102.735;
1900-01-01 08:42:26;18.0;1745707346;100.442;102.165;97.124;102.735;
1900-01-01 08:42:27;19.0;1745707347;100.449;102.156;97.124;102.652;
1900-01-01 08:42:28;20.0;1745707348;100.449;102.156;97.134;102.726;
1900-01-01 08:42:29;21.0;1745707349;100.511;102.133;96.985;102.726;
1900-01-01 08:42:30;22.0;1745707350;100.576;102.133;96.985;102.699;
1900-01-01 08:42:31;23.0;1745707351;100.576;102.22;96.924;102.755;
1900-01-01 08:42:32;24.0;1745707352;100.552;102.117;96.944;102.755;
1900-01-01 08:42:33;25.0;1745707353;100.55;102.117;96.944;102.749;
1900-01-01 08:42:34;26.0;1745707354;100.55;102.26;97.035;102.699;
1900-01-01 08:42:35;27.0;1745707355;100.474;102.172;97.072;102.699;
1900-01-01 08:42:36;28.0;1745707356;100.546;102.172;97.072;102.8;
1900-01-01 08:42:37;29.0;1745707357;100.546;102.181;97.07;102.764;
1900-01-01 08:42:38;30.0;1745707358;100.604;102.192;97.132;102.764;
1900-01-01 08:42:39;31.0;1745707359;100.572;102.192;97.132;102.799;
1900-01-01 08:42:40;32.0;1745707360;100.572;102.156;97.105;102.682;
1900-01-01 08:42:41;33.0;1745707361;100.561;102.074;97.105;102.682;
1900-01-01 08:42:42;34.0;1745707362;100.561;102.074;96.994;102.731;
1900-01-01 08:42:43;35.0;1745707363;100.551;102.156;96.941;102.707;
