Time;Seconds from start for linreg;Unix Time;ch1 po2;ch2 po2;ch3 po2;ch4 po2;
1900-01-01 17:42:07;1.0;1745653327;98.627;100.706;96.682;111.932;
1900-01-01 17:42:08;2.0;1745653328;98.548;100.685;96.682;111.968;
1900-01-01 17:42:09;3.0;1745653329;98.548;100.685;96.75;111.943;
1900-01-01 17:42:10;4.0;1745653330;98.471;100.755;96.765;111.943;
1900-01-01 17:42:11;5.0;1745653331;98.447;100.755;96.765;111.894;
1900-01-01 17:42:12;6.0;1745653332;98.447;100.708;96.765;111.946;
1900-01-01 17:42:13;7.0;1745653333;98.403;100.756;96.777;111.946;
1900-01-01 17:42:14;8.0;1745653334;98.411;100.756;96.777;111.903;
1900-01-01 17:42:15;9.0;1745653335;98.411;100.649;96.751;111.988;
1900-01-01 17:42:16;10.0;1745653336;98.334;100.724;96.751;111.988;
1900-01-01 17:42:17;11.0;1745653337;98.343;100.724;96.816;111.834;
1900-01-01 17:42:18;12.0;1745653338;98.343;100.77;96.822;111.834;
1900-01-01 17:42:19;13.0;1745653339;98.321;100.741;96.822;111.896;
1900-01-01 17:42:20;14.0;1745653340;98.266;100.741;96.804;111.909;
1900-01-01 17:42:21;15.0;1745653341;98.266;100.729;96.861;111.889;
1900-01-01 17:42:22;16.0;1745653342;98.282;100.769;96.861;111.889;
1900-01-01 17:42:23;17.0;1745653343;98.282;100.769;96.838;111.974;
1900-01-01 17:42:24;18.0;1745653344;98.246;100.664;96.89;111.974;
1900-01-01 17:42:25;19.0;1745653345;98.305;100.664;96.89;112.017;
1900-01-01 17:42:26;20.0;1745653346;98.305;100.711;96.805;111.903;
1900-01-01 17:42:27;21.0;1745653347;98.319;100.719;96.859;111.903;
1900-01-01 17:42:28;22.0;1745653348;98.397;100.719;96.859;111.927;
1900-01-01 17:42:29;23.0;1745653349;98.397;100.641;96.79;111.869;
1900-01-01 17:42:30;24.0;1745653350;98.408;100.612;96.788;111.869;
1900-01-01 17:42:31;25.0;1745653351;98.321;100.612;96.788;111.942;
1900-01-01 17:42:32;26.0;1745653352;98.321;100.407;96.81;111.845;
1900-01-01 17:42:33;27.0;1745653353;98.315;100.487;96.846;111.845;
1900-01-01 17:42:34;28.0;1745653354;98.188;100.487;96.846;111.934;
1900-01-01 17:42:35;29.0;1745653355;98.188;100.405;96.765;111.888;
