TimeStartMeasurement;In Hours;Unix time;MO2;Slope;Intercept;Pearson r;R squared;P value;respirometer;
1900-01-01 16:02:07;0.35;1745648526;15.857508108505586;-0.0163090767626333;96.79758450628724;-0.9992922140266681;0.9985849290143203;0.0;1;
1900-01-01 16:27:07;0.7666666666666667;1745650026;16.969992351971857;-0.01745324082673235;100.40243990888344;-0.9325147534761039;0.8695837654505989;0.0;1;
1900-01-01 16:52:07;1.1836111111111112;1745651526;15.382884125800498;-0.01582093708051186;100.81801521684736;-0.997992504204686;0.9959890384487402;0.0;1;
1900-01-01 17:17:07;1.6002777777777777;1745653026;12.549608563393411;-0.012906979331235649;99.59332275507369;-0.9997432656421567;0.9994865971968439;0.0;1;
1900-01-01 17:42:07;2.0169444444444444;1745654527;10.987981171874111;-0.0113008820283903;98.68149465804836;-0.9984347551235335;0.9968719602385904;0.0;1;
1900-01-01 18:07:07;2.433611111111111;1745656027;11.067821194457638;-0.011382995627080294;98.08598220739505;-0.9979845886484553;0.9959732391798265;0.0;1;
1900-01-01 18:32:07;2.850277777777778;1745657527;13.188372714193402;-0.013563933343009264;99.06084863914373;-0.9965251863013733;0.9930624469329868;0.0;1;
1900-01-01 18:57:07;3.2669444444444444;1745659027;10.694713701794806;-0.010999263284210616;98.56222760216846;-0.9980048329119182;0.9960136465155458;0.0;1;
1900-01-01 19:22:07;3.683611111111111;1745660527;7.6346991328902;-0.007852109761881778;99.17618441201002;-0.9962829410733183;0.992579698673701;0.0;1;
1900-01-01 19:47:07;4.1002777777777775;1745662027;8.503500853575341;-0.008745652042119476;99.60265321795941;-0.9946076567110522;0.9892443907882503;0.0;1;
1900-01-01 20:12:07;4.516944444444444;1745663527;5.903235058298982;-0.00607133939676347;98.58262930775646;-0.9987059878253305;0.9974136501181692;0.0;1;
1900-01-01 20:37:07;4.933611111111111;1745665027;7.58476276002752;-0.00780075136857734;99.13988953016403;-0.7010931832021278;0.4915316515324923;3.703071133077868e-178;1;
1900-01-01 21:02:07;5.3502777777777775;1745666527;9.018706972722322;-0.009275529503839933;100.62737713372255;-0.980867403014646;0.962100862296696;0.0;1;
1900-01-01 21:27:07;5.766944444444444;1745668027;10.450308732692482;-0.010747898481179501;99.03809387128162;-0.9945925061172289;0.98921425322455;0.0;1;
