TimeStartMeasurement;In Hours;Unix time;MO2;Slope;Intercept;Pearson r;R squared;P value;respirometer;
1900-01-01 16:02:07;0.3502777777777778;1745648526;-2.626716882532605;0.0027015169708758404;109.20113318694906;0.9910512559379429;0.982182591896174;0.0;4;
1900-01-01 16:27:07;0.7669444444444444;1745650026;-0.15714926617242542;0.00016162435028633964;112.86894115296415;0.017102967349169124;0.00029251149214674514;0.5540897902721339;4;
1900-01-01 16:52:07;1.1836111111111112;1745651526;0.2726505086669482;-0.0002804146808435294;113.36453901584655;-0.8535332973515544;0.7285190896878169;0.0;4;
1900-01-01 17:17:07;1.6002777777777777;1745653026;0.5647084422587928;-0.0005807894449926701;112.99950239505144;-0.9391905710419655;0.8820789287341332;0.0;4;
1900-01-01 17:42:07;2.0169444444444444;1745654527;1.1278711912414416;-0.0011599891805480424;111.98372683625246;-0.9904272045340101;0.980946047481054;0.0;4;
1900-01-01 18:07:07;2.433611111111111;1745656027;0.8533646021668679;-0.000877665564351086;110.09052900472618;-0.9856204190246436;0.9714476103983141;0.0;4;
1900-01-01 18:32:07;2.850277777777778;1745657527;0.4275558681549231;-0.0004397312255077953;108.84356776758409;-0.9547562768401237;0.9115595481656148;0.0;4;
1900-01-01 18:57:07;3.2669444444444444;1745659027;0.3232904475263385;-0.0003324966753449142;108.17876758687795;-0.9155581212412676;0.8382466733708396;0.0;4;
1900-01-01 19:22:07;3.683611111111111;1745660527;0.2044068790915433;-0.000210227701547015;107.67374506811234;-0.8136189529335638;0.6619758005727087;1.9576871857613246e-284;4;
1900-01-01 19:47:07;4.1002777777777775;1745662027;0.2753627034743825;-0.0002832041098639652;107.39939156797331;-0.851536010671506;0.7251135774703431;0.0;4;
1900-01-01 20:12:07;4.516944444444444;1745663527;0.8292148142011716;-0.000852828071408383;106.81212825688073;-0.9790916722176711;0.9586205026059955;0.0;4;
1900-01-01 20:37:07;4.933611111111111;1745665027;0.3811659308444292;-0.00039202025834740134;105.36034649847095;-0.044680787732692615;0.001996372792413935;0.12187592701169317;4;
1900-01-01 21:02:07;5.3502777777777775;1745666527;0.11401161774533636;-0.00011725828629047618;104.89318110091743;-0.618377493220289;0.38239072412140857;1.615686085227794e-127;4;
1900-01-01 21:27:07;5.766944444444444;1745668027;-0.024644509341049645;2.5346302323820147e-05;104.70918454545453;0.17889646918632018;0.03200394668733201;4.3447702149816853e-10;4;
1900-01-01 21:52:07;6.183888888888889;1745669527;0.025878066673655973;-2.661498723262968e-05;104.6693997998332;-0.1870073430864182;0.034971746368241324;6.618654758636601e-11;4;
